DateTime,Lat,Lon,Base
"6/1/14 2:20",40.7396,-74.0023,"B02682"
"6/1/14 2:20",40.7542,-73.9708,"B02598"
"6/1/14 2:20",40.7561,-73.9676,"B02598"
"6/1/14 2:20",40.7643,-73.9884,"B02617"
"6/1/14 2:21",40.7123,-74.009,"B02617"
"6/1/14 2:21",40.7144,-73.9651,"B02512"
"6/1/14 2:21",40.7146,-73.9434,"B02598"
"6/1/14 2:21",40.7403,-74.0052,"B02682"
"6/1/14 2:22",40.7022,-73.9271,"B02617"
"6/1/14 2:22",40.7265,-73.9771,"B02682"
"6/1/14 2:22",40.7269,-73.9837,"B02598"
"6/1/14 2:22",40.7295,-74.0008,"B02598"
"6/1/14 2:22",40.7809,-73.959,"B02682"
"6/1/14 2:23",40.6896,-73.9741,"B02598"
"6/1/14 2:23",40.7057,-73.9354,"B02617"
"6/1/14 2:23",40.7225,-73.8458,"B02617"
"6/1/14 2:24",40.6986,-73.9589,"B02598"
"6/1/14 2:24",40.7051,-74.0161,"B02617"
"6/1/14 2:24",40.7158,-73.9463,"B02682"
"6/1/14 2:24",40.7263,-73.9772,"B02617"
"6/1/14 2:24",40.7436,-73.9588,"B02617"
"6/1/14 2:24",40.751,-74.0022,"B02682"
"6/1/14 2:24",40.7972,-73.9698,"B02682"
"6/1/14 2:25",40.6837,-73.9562,"B02598"
"6/1/14 2:25",40.7031,-73.9275,"B02617"
"6/1/14 2:25",40.7062,-73.9222,"B02598"
"6/1/14 2:25",40.7272,-74.0003,"B02598"
"6/1/14 2:25",40.7321,-73.7376,"B02617"
"6/1/14 2:25",40.7371,-73.9971,"B02682"
"6/1/14 2:25",40.7428,-73.9847,"B02598"
"6/1/14 2:25",40.7437,-73.9733,"B02598"
"6/1/14 2:25",40.7444,-73.9889,"B02617"
"6/1/14 2:25",40.7567,-73.9964,"B02682"
"6/1/14 2:25",40.7589,-73.9726,"B02682"
"6/1/14 2:25",40.7636,-73.9889,"B02682"
"6/1/14 2:26",40.6783,-73.9529,"B02682"
"6/1/14 2:26",40.7244,-73.9909,"B02682"
"6/1/14 2:26",40.7258,-74.003,"B02598"
"6/1/14 2:26",40.7344,-74.0061,"B02682"
"6/1/14 2:26",40.7446,-73.9756,"B02682"
"6/1/14 2:26",40.7621,-73.9747,"B02512"
"6/1/14 2:26",40.7623,-73.9749,"B02682"
"6/1/14 2:26",40.8122,-73.9551,"B02617"
"6/1/14 2:26",41.0369,-73.7737,"B02598"
"6/1/14 2:26",41.0546,-74.0692,"B02682"
"6/1/14 2:27",40.7216,-73.9885,"B02598"
"6/1/14 2:27",40.7254,-73.9837,"B02764"
"6/1/14 2:27",40.7265,-73.9833,"B02682"
"6/1/14 2:27",40.7344,-73.8918,"B02598"
"6/1/14 2:27",40.74,-74.0055,"B02512"
"6/1/14 2:28",40.6811,-73.9288,"B02617"
"6/1/14 2:28",40.7195,-73.9603,"B02682"
"6/1/14 2:28",40.7391,-74.0064,"B02598"
"6/1/14 2:28",40.7425,-73.986,"B02682"
"6/1/14 2:28",40.7635,-73.9775,"B02617"
"6/1/14 2:28",40.7652,-73.9968,"B02598"
"6/1/14 2:28",40.769,-73.9225,"B02682"
"6/1/14 2:29",40.7112,-73.9483,"B02617"
"6/1/14 2:29",40.72,-74.0025,"B02598"
"6/1/14 2:29",40.7271,-73.986,"B02617"
"6/1/14 2:29",40.7448,-73.9914,"B02617"
"6/1/14 2:29",40.748,-73.9876,"B02617"
"6/1/14 2:29",40.7569,-73.9851,"B02598"
"6/1/14 2:29",40.7642,-73.9983,"B02617"
"6/1/14 2:30",40.7174,-73.95,"B02682"
"6/1/14 2:31",40.7024,-73.9269,"B02617"
"6/1/14 2:31",40.71,-74.0092,"B02682"
"6/1/14 2:31",40.7106,-73.9572,"B02682"
"6/1/14 2:31",40.7176,-73.95,"B02682"
"6/1/14 2:31",40.7196,-73.9867,"B02617"
"6/1/14 2:31",40.7211,-73.9936,"B02617"
"6/1/14 2:31",40.725,-73.9843,"B02617"
"6/1/14 2:31",40.7446,-74.0063,"B02682"
"6/1/14 2:31",40.7596,-73.9879,"B02598"
"6/1/14 2:32",40.6789,-73.9867,"B02598"
"6/1/14 2:32",40.7501,-74.0024,"B02682"
"6/1/14 2:32",40.7577,-73.9892,"B02617"
"6/1/14 2:32",40.762,-73.9936,"B02512"
"6/1/14 2:32",40.7805,-73.9486,"B02598"
"6/1/14 2:33",40.7214,-73.9949,"B02598"
"6/1/14 2:33",40.7295,-73.9879,"B02598"
"6/1/14 2:33",40.7397,-74.0023,"B02598"
"6/1/14 2:33",40.7606,-73.9911,"B02682"
"6/1/14 2:33",40.7789,-73.9504,"B02598"
"6/1/14 2:33",40.7874,-73.9485,"B02598"
"6/1/14 2:34",40.6324,-74.0283,"B02617"
"6/1/14 2:34",40.7177,-73.9605,"B02598"
"6/1/14 2:34",40.7193,-74.002,"B02617"
"6/1/14 2:34",40.7215,-73.9784,"B02598"
"6/1/14 2:34",40.7399,-74.0069,"B02617"
"6/1/14 2:34",40.7424,-73.9858,"B02682"
"6/1/14 2:34",40.7908,-73.8052,"B02617"
"6/1/14 2:35",40.7174,-74.0012,"B02617"
"6/1/14 2:35",40.7184,-73.9881,"B02598"
"6/1/14 2:35",40.7218,-73.9582,"B02617"
"6/1/14 2:35",40.722,-73.9964,"B02598"
"6/1/14 2:35",40.7225,-73.9825,"B02598"
"6/1/14 2:35",40.7286,-73.9803,"B02682"
"6/1/14 2:35",40.7402,-74.0078,"B02598"
"6/1/14 2:35",40.7406,-74.0087,"B02598"
"6/1/14 2:35",40.7425,-74.0037,"B02598"
"6/1/14 2:36",40.72,-74.0086,"B02617"
"6/1/14 2:36",40.7297,-74.0096,"B02598"
"6/1/14 2:36",40.73,-74.0104,"B02682"
"6/1/14 2:36",40.7317,-73.9895,"B02617"
"6/1/14 2:36",40.7385,-73.9855,"B02682"
"6/1/14 2:36",40.7448,-73.9835,"B02682"
"6/1/14 2:36",41.0333,-73.7684,"B02682"
"6/1/14 2:37",40.744,-73.9838,"B02617"
"6/1/14 2:37",40.7701,-73.9534,"B02617"
"6/1/14 2:38",40.6967,-73.9348,"B02682"
"6/1/14 2:38",40.7213,-73.9869,"B02617"
"6/1/14 2:38",40.7218,-73.9933,"B02682"
"6/1/14 2:38",40.7236,-74.0048,"B02682"
"6/1/14 2:38",40.7261,-73.995,"B02617"
"6/1/14 2:38",40.7681,-73.9892,"B02617"
"6/1/14 2:38",40.7735,-73.9114,"B02598"
"6/1/14 2:39",40.7056,-74.0087,"B02598"
"6/1/14 2:39",40.7336,-74.0031,"B02598"
"6/1/14 2:39",40.7364,-73.9525,"B02598"
"6/1/14 2:39",40.7406,-73.9797,"B02617"
"6/1/14 2:39",40.7444,-74.0066,"B02682"
"6/1/14 2:39",40.7581,-73.9758,"B02598"
"6/1/14 2:39",40.7587,-73.9913,"B02682"
"6/1/14 2:39",40.7901,-73.9478,"B02598"
"6/1/14 2:40",40.6634,-73.9913,"B02598"
"6/1/14 2:40",40.6871,-73.957,"B02598"
"6/1/14 2:40",40.7175,-74.0055,"B02512"
"6/1/14 2:40",40.7222,-73.9588,"B02598"
"6/1/14 2:41",40.7247,-73.9503,"B02598"
"6/1/14 2:41",40.7271,-73.9896,"B02598"
"6/1/14 2:41",40.7444,-74.0065,"B02682"
"6/1/14 2:41",40.7521,-73.9954,"B02512"
"6/1/14 2:42",40.6865,-73.9168,"B02617"
"6/1/14 2:42",40.7053,-74.0172,"B02598"
"6/1/14 2:42",40.764,-73.9886,"B02682"
"6/1/14 2:42",40.7647,-73.9956,"B02682"
"6/1/14 2:43",40.6685,-73.9933,"B02598"
"6/1/14 2:43",40.7203,-73.99,"B02598"
"6/1/14 2:43",40.7416,-74.0047,"B02682"
"6/1/14 2:43",40.743,-73.9965,"B02682"
"6/1/14 2:43",40.7625,-73.968,"B02617"
"6/1/14 2:44",40.7433,-73.9897,"B02598"
"6/1/14 2:44",40.7842,-73.9787,"B02598"
"6/1/14 2:44",40.8704,-73.4257,"B02682"
"6/1/14 2:45",40.704,-73.9254,"B02598"
"6/1/14 2:45",40.7217,-73.992,"B02598"
"6/1/14 2:45",40.7396,-74.002,"B02682"
"6/1/14 2:45",40.742,-73.9809,"B02682"
"6/1/14 2:45",40.7459,-73.9555,"B02617"
"6/1/14 2:45",40.7545,-73.9684,"B02598"
"6/1/14 2:45",40.7632,-73.9782,"B02617"
"6/1/14 2:45",40.775,-73.9833,"B02617"
"6/1/14 2:46",40.6838,-73.939,"B02598"
"6/1/14 2:46",40.7087,-73.8764,"B02598"
"6/1/14 2:46",40.7195,-74.0474,"B02682"
"6/1/14 2:46",40.7211,-73.9991,"B02682"
"6/1/14 2:46",40.7222,-73.9965,"B02682"
"6/1/14 2:47",40.6391,-73.929,"B02617"
"6/1/14 2:47",40.7181,-73.9575,"B02598"
"6/1/14 2:47",40.7222,-73.9588,"B02512"
"6/1/14 2:47",40.7298,-73.9897,"B02617"
"6/1/14 2:47",40.7323,-74.0635,"B02598"
"6/1/14 2:47",40.7342,-74.0023,"B02682"
"6/1/14 2:47",40.7407,-73.9819,"B02617"
"6/1/14 2:47",40.7554,-73.9252,"B02598"
"6/1/14 2:47",40.8105,-73.9421,"B02617"
"6/1/14 2:48",40.7173,-74.0107,"B02598"
"6/1/14 2:48",40.7209,-73.9873,"B02598"
"6/1/14 2:48",40.7567,-73.9905,"B02598"
"6/1/14 2:48",40.759,-73.9801,"B02617"
"6/1/14 2:49",40.718,-73.9576,"B02617"
"6/1/14 2:49",40.802,-73.9613,"B02598"
"6/1/14 2:50",40.7161,-74.0124,"B02682"
"6/1/14 2:50",40.7188,-73.9893,"B02617"
"6/1/14 2:50",40.719,-73.9851,"B02682"
"6/1/14 2:50",40.719,-73.9888,"B02512"
"6/1/14 2:50",40.72,-74.0039,"B02617"
"6/1/14 2:50",40.7296,-73.9846,"B02598"
"6/1/14 2:50",40.7803,-73.9548,"B02682"
"6/1/14 2:51",40.6564,-73.6453,"B02512"
"6/1/14 2:51",40.7081,-74.0046,"B02598"
"6/1/14 2:51",40.7097,-73.8302,"B02617"
"6/1/14 2:51",40.7411,-74.0052,"B02617"
"6/1/14 2:51",40.7716,-73.9827,"B02598"
"6/1/14 2:52",40.6507,-74.0151,"B02598"
"6/1/14 2:52",40.7193,-73.9974,"B02617"
"6/1/14 2:52",40.7282,-73.9992,"B02598"
"6/1/14 2:52",40.7353,-74.0097,"B02598"
"6/1/14 2:52",40.7457,-73.9781,"B02682"
"6/1/14 2:53",40.7146,-73.9425,"B02682"
"6/1/14 2:53",40.7218,-73.9852,"B02598"
"6/1/14 2:53",40.7223,-73.982,"B02598"
"6/1/14 2:53",40.7261,-73.9918,"B02512"
"6/1/14 2:53",40.7272,-73.992,"B02682"
"6/1/14 2:53",40.7569,-73.99,"B02682"
"6/1/14 2:53",40.7589,-73.9917,"B02598"
"6/1/14 2:54",40.6735,-73.9917,"B02682"
"6/1/14 2:54",40.6854,-73.9891,"B02598"
"6/1/14 2:54",40.7,-73.9294,"B02617"
"6/1/14 2:54",40.7041,-73.933,"B02682"
"6/1/14 2:54",40.7064,-74.0095,"B02598"
"6/1/14 2:54",40.7191,-73.9892,"B02512"
"6/1/14 2:54",40.7234,-73.9884,"B02598"
"6/1/14 2:54",40.7427,-73.9865,"B02598"
"6/1/14 2:54",40.7965,-73.9362,"B02682"
"6/1/14 2:55",40.6905,-73.9535,"B02617"
"6/1/14 2:55",40.7467,-73.9803,"B02682"
"6/1/14 2:55",40.7486,-73.9883,"B02598"
"6/1/14 2:55",40.7696,-73.9607,"B02682"
"6/1/14 2:56",40.6813,-73.9483,"B02682"
"6/1/14 2:56",40.709,-73.9576,"B02598"
"6/1/14 2:56",40.7233,-74.0062,"B02682"
"6/1/14 2:56",40.7346,-73.9374,"B02682"
"6/1/14 2:56",40.7406,-74.0056,"B02617"
"6/1/14 2:56",40.7647,-73.9955,"B02617"
"6/1/14 2:57",40.7157,-74.004,"B02598"
"6/1/14 2:57",40.7223,-73.9574,"B02764"
"6/1/14 2:57",40.7358,-74.0067,"B02598"
"6/1/14 2:57",40.7401,-74.0057,"B02617"
"6/1/14 2:57",40.7435,-74.0001,"B02598"
"6/1/14 2:58",40.7095,-74.0139,"B02598"
"6/1/14 2:58",40.7286,-73.9954,"B02512"
"6/1/14 2:58",40.7422,-74.0042,"B02617"
"6/1/14 2:58",40.7517,-73.9938,"B02598"
"6/1/14 2:58",40.7641,-73.9885,"B02682"
"6/1/14 2:58",40.7791,-73.9775,"B02598"
"6/1/14 2:58",40.8072,-73.9416,"B02764"
"6/1/14 2:59",40.7336,-74.0031,"B02682"
"6/1/14 2:59",40.75,-74.0025,"B02682"
"6/1/14 3:00",40.7116,-73.9574,"B02598"
"6/1/14 3:00",40.7157,-74.009,"B02682"
"6/1/14 3:00",40.7212,-73.9879,"B02598"
"6/1/14 3:00",40.7298,-73.9899,"B02617"
"6/1/14 3:00",40.7443,-74.0066,"B02617"
"6/1/14 3:01",40.6756,-74.0172,"B02682"
"6/1/14 3:01",40.7384,-73.9855,"B02598"
"6/1/14 3:01",40.7465,-74.0034,"B02598"
"6/1/14 3:01",40.7595,-73.9819,"B02617"
"6/1/14 3:01",40.7691,-73.9949,"B02598"
"6/1/14 3:02",40.7408,-74.0076,"B02617"
"6/1/14 3:02",40.7473,-73.9854,"B02598"
"6/1/14 3:02",40.7597,-73.9896,"B02682"
"6/1/14 3:03",40.689,-73.986,"B02598"
"6/1/14 3:03",40.7193,-73.9973,"B02682"
"6/1/14 3:03",40.7219,-73.958,"B02617"
"6/1/14 3:03",40.7305,-74.0083,"B02682"
"6/1/14 3:03",40.7403,-74.0058,"B02598"
"6/1/14 3:03",40.7506,-73.9701,"B02682"
"6/1/14 3:03",40.7545,-73.9918,"B02598"
"6/1/14 3:03",40.7584,-73.9877,"B02682"
"6/1/14 3:03",40.7603,-73.827,"B02682"
"6/1/14 3:03",40.7611,-73.9833,"B02682"
"6/1/14 3:04",40.6962,-73.9371,"B02617"
"6/1/14 3:04",40.7212,-73.9992,"B02682"
"6/1/14 3:04",40.7236,-73.9851,"B02598"
"6/1/14 3:04",40.7273,-73.992,"B02598"
"6/1/14 3:04",40.7565,-73.994,"B02598"
"6/1/14 3:04",40.7629,-73.9973,"B02598"
"6/1/14 3:05",40.6694,-73.7824,"B02598"
"6/1/14 3:05",40.6712,-73.9852,"B02598"
"6/1/14 3:05",40.7196,-74.0052,"B02598"
"6/1/14 3:05",40.7208,-73.9581,"B02598"
"6/1/14 3:05",40.7618,-73.9792,"B02617"
"6/1/14 3:05",40.7739,-73.9823,"B02598"
"6/1/14 3:06",40.6239,-74.0279,"B02617"
"6/1/14 3:06",40.6716,-73.9843,"B02598"
"6/1/14 3:06",40.7214,-73.9955,"B02617"
"6/1/14 3:06",40.7247,-73.9513,"B02617"
"6/1/14 3:06",40.7285,-73.9998,"B02598"
"6/1/14 3:06",40.7342,-73.9894,"B02598"
"6/1/14 3:06",40.7617,-73.9748,"B02598"
"6/1/14 3:06",40.8058,-73.9547,"B02598"
"6/1/14 3:06",40.8161,-73.9542,"B02598"
"6/1/14 3:07",40.721,-73.9936,"B02682"
"6/1/14 3:07",40.7449,-73.9976,"B02682"
"6/1/14 3:07",40.7501,-74.0025,"B02598"
"6/1/14 3:08",40.7198,-73.9962,"B02598"
"6/1/14 3:08",40.7343,-73.9916,"B02617"
"6/1/14 3:08",40.7401,-74.0024,"B02598"
"6/1/14 3:08",40.7403,-74.008,"B02617"
"6/1/14 3:08",40.7409,-74.0055,"B02617"
"6/1/14 3:08",40.7441,-74.0069,"B02598"
"6/1/14 3:08",40.7863,-73.8362,"B02617"
"6/1/14 3:09",40.7002,-73.9197,"B02598"
"6/1/14 3:09",40.7057,-73.9369,"B02598"
"6/1/14 3:09",40.7225,-73.9874,"B02617"
"6/1/14 3:09",40.7442,-74.0066,"B02617"
"6/1/14 3:09",40.7502,-74.0024,"B02682"
"6/1/14 3:09",40.7616,-73.9746,"B02617"
"6/1/14 3:10",40.7127,-73.9566,"B02598"
"6/1/14 3:10",40.7137,-73.9573,"B02617"
"6/1/14 3:10",40.7196,-74.005,"B02682"
"6/1/14 3:10",40.7202,-73.9994,"B02682"
"6/1/14 3:10",40.7235,-74.0037,"B02682"
"6/1/14 3:10",40.7236,-73.9794,"B02617"
"6/1/14 3:10",40.7401,-74.006,"B02617"
"6/1/14 3:10",40.7404,-74.0063,"B02682"
"6/1/14 3:10",40.7464,-73.9758,"B02682"
"6/1/14 3:10",40.7615,-73.975,"B02512"
"6/1/14 3:11",40.6881,-73.9869,"B02598"
"6/1/14 3:11",40.7261,-73.9835,"B02617"
"6/1/14 3:11",40.7278,-73.9991,"B02512"
"6/1/14 3:11",40.7614,-73.9742,"B02617"
"6/1/14 3:11",40.7982,-73.96,"B02617"
"6/1/14 3:12",40.734,-73.9887,"B02598"
"6/1/14 3:12",40.7824,-74.0123,"B02617"
"6/1/14 3:13",40.6923,-73.9859,"B02598"
"6/1/14 3:13",40.7526,-73.9827,"B02598"
"6/1/14 3:14",40.7213,-73.988,"B02598"
"6/1/14 3:14",40.7368,-73.9905,"B02682"
"6/1/14 3:14",40.7503,-73.9839,"B02512"
"6/1/14 3:14",40.7526,-73.9852,"B02598"
"6/1/14 3:14",40.762,-73.9786,"B02598"
"6/1/14 3:15",40.7046,-73.9331,"B02682"
"6/1/14 3:15",40.7231,-73.9888,"B02682"
"6/1/14 3:15",40.7331,-74.0063,"B02598"
"6/1/14 3:15",40.7335,-73.9877,"B02617"
"6/1/14 3:15",40.7422,-74.0042,"B02598"
"6/1/14 3:15",40.7729,-73.9086,"B02598"
"6/1/14 3:15",40.8049,-73.9386,"B02682"
"6/1/14 3:16",40.6941,-73.8504,"B02682"
"6/1/14 3:16",40.6988,-73.931,"B02682"
"6/1/14 3:16",40.7176,-73.9579,"B02682"
"6/1/14 3:16",40.7185,-73.988,"B02598"
"6/1/14 3:16",40.721,-73.9461,"B02682"
"6/1/14 3:16",40.721,-73.9937,"B02682"
"6/1/14 3:16",40.7442,-74.0066,"B02682"
"6/1/14 3:16",40.7446,-74.0064,"B02682"
"6/1/14 3:16",40.7514,-73.9821,"B02682"
"6/1/14 3:16",40.754,-73.966,"B02598"
"6/1/14 3:16",40.7568,-73.9175,"B02682"
"6/1/14 3:16",40.7585,-73.9925,"B02682"
"6/1/14 3:16",40.7663,-73.9524,"B02682"
"6/1/14 3:17",40.6684,-73.9559,"B02682"
"6/1/14 3:17",40.7135,-73.9564,"B02682"
"6/1/14 3:17",40.7191,-73.9832,"B02598"
"6/1/14 3:17",40.7385,-73.9855,"B02682"
"6/1/14 3:18",40.6957,-73.9435,"B02617"
"6/1/14 3:18",40.7141,-73.9494,"B02598"
"6/1/14 3:18",40.7372,-73.9871,"B02682"
"6/1/14 3:18",40.753,-73.9699,"B02617"
