DateTime,Lat,Lon,Base
"6/1/14 0:10",40.7267,-74.0071,"B02598"
"6/1/14 0:10",40.7276,-73.9908,"B02682"
"6/1/14 0:10",40.7349,-73.9891,"B02617"
"6/1/14 0:10",40.7383,-74.0096,"B02617"
"6/1/14 0:10",40.7388,-74.0037,"B02598"
"6/1/14 0:10",40.7401,-74.0097,"B02682"
"6/1/14 0:10",40.7419,-73.9936,"B02617"
"6/1/14 0:10",40.742,-74.0046,"B02598"
"6/1/14 0:10",40.7472,-74.0103,"B02682"
"6/1/14 0:10",40.7603,-73.9875,"B02598"
"6/1/14 0:10",40.7821,-73.9598,"B02617"
"6/1/14 0:10",40.7822,-73.9759,"B02617"
"6/1/14 0:11",40.6897,-73.9771,"B02598"
"6/1/14 0:11",40.7153,-74.0146,"B02512"
"6/1/14 0:11",40.7168,-74.0088,"B02617"
"6/1/14 0:11",40.7224,-73.9887,"B02617"
"6/1/14 0:11",40.7262,-73.9986,"B02682"
"6/1/14 0:11",40.7281,-73.999,"B02682"
"6/1/14 0:11",40.7285,-73.9799,"B02617"
"6/1/14 0:11",40.7341,-74.0039,"B02682"
"6/1/14 0:11",40.7344,-74.0061,"B02598"
"6/1/14 0:11",40.7347,-73.9371,"B02617"
"6/1/14 0:11",40.7428,-74.0077,"B02598"
"6/1/14 0:11",40.7625,-73.9964,"B02617"
"6/1/14 0:11",40.7746,-73.9539,"B02598"
"6/1/14 0:11",40.7832,-73.9478,"B02682"
"6/1/14 0:11",40.7874,-73.9704,"B02617"
"6/1/14 0:12",40.6978,-73.9281,"B02598"
"6/1/14 0:12",40.7084,-74.0156,"B02764"
"6/1/14 0:12",40.712,-73.9525,"B02598"
"6/1/14 0:12",40.7136,-73.9589,"B02598"
"6/1/14 0:12",40.7148,-73.9937,"B02598"
"6/1/14 0:12",40.7182,-73.9873,"B02617"
"6/1/14 0:12",40.7187,-73.9891,"B02682"
"6/1/14 0:12",40.7213,-73.9886,"B02617"
"6/1/14 0:12",40.724,-73.9882,"B02598"
"6/1/14 0:12",40.7244,-73.9936,"B02598"
"6/1/14 0:12",40.7275,-73.9884,"B02598"
"6/1/14 0:12",40.7309,-74.001,"B02682"
"6/1/14 0:12",40.7341,-74.0025,"B02682"
"6/1/14 0:12",40.738,-74.0344,"B02682"
"6/1/14 0:12",40.7399,-74.0055,"B02682"
"6/1/14 0:12",40.7444,-73.9943,"B02682"
"6/1/14 0:12",40.7473,-74.0104,"B02598"
"6/1/14 0:12",40.7512,-73.9773,"B02598"
"6/1/14 0:12",40.7521,-73.9936,"B02598"
"6/1/14 0:12",40.7537,-73.981,"B02682"
"6/1/14 0:12",40.7677,-73.9896,"B02598"
"6/1/14 0:12",40.8288,-74.0805,"B02598"
"6/1/14 0:13",40.6751,-73.9728,"B02617"
"6/1/14 0:13",40.6756,-74.0172,"B02598"
"6/1/14 0:13",40.7116,-74.0159,"B02617"
"6/1/14 0:13",40.7128,-73.9659,"B02682"
"6/1/14 0:13",40.7202,-73.9552,"B02598"
"6/1/14 0:13",40.7224,-73.9871,"B02682"
"6/1/14 0:13",40.7227,-74.0026,"B02617"
"6/1/14 0:13",40.7243,-73.9977,"B02682"
"6/1/14 0:13",40.7285,-73.9998,"B02617"
"6/1/14 0:13",40.7341,-74.0084,"B02598"
"6/1/14 0:13",40.7342,-74.0026,"B02598"
"6/1/14 0:13",40.7389,-73.9959,"B02617"
"6/1/14 0:13",40.7401,-73.9878,"B02617"
"6/1/14 0:13",40.7608,-73.9909,"B02682"
"6/1/14 0:13",40.8054,-73.9495,"B02682"
"6/1/14 0:14",40.6608,-73.9939,"B02598"
"6/1/14 0:14",40.6682,-74.3503,"B02598"
"6/1/14 0:14",40.6697,-73.9958,"B02617"
"6/1/14 0:14",40.6784,-73.9896,"B02617"
"6/1/14 0:14",40.6876,-73.9767,"B02682"
"6/1/14 0:14",40.7033,-73.9273,"B02598"
"6/1/14 0:14",40.7055,-73.8026,"B02598"
"6/1/14 0:14",40.7114,-73.9664,"B02617"
"6/1/14 0:14",40.7117,-74.0157,"B02682"
"6/1/14 0:14",40.7132,-73.9579,"B02598"
"6/1/14 0:14",40.7132,-73.9585,"B02617"
"6/1/14 0:14",40.7153,-74.0466,"B02598"
"6/1/14 0:14",40.7187,-73.9621,"B02598"
"6/1/14 0:14",40.7207,-73.9862,"B02598"
"6/1/14 0:14",40.7251,-73.9842,"B02617"
"6/1/14 0:14",40.7265,-73.9893,"B02617"
"6/1/14 0:14",40.7274,-73.9923,"B02598"
"6/1/14 0:14",40.7277,-73.9425,"B02598"
"6/1/14 0:14",40.728,-73.985,"B02617"
"6/1/14 0:14",40.7289,-73.9903,"B02682"
"6/1/14 0:14",40.7375,-74.0084,"B02617"
"6/1/14 0:14",40.7388,-74.0092,"B02617"
"6/1/14 0:14",40.7396,-74.0021,"B02682"
"6/1/14 0:14",40.7413,-74.0074,"B02682"
"6/1/14 0:14",40.7428,-74.0003,"B02617"
"6/1/14 0:14",40.7544,-73.9985,"B02598"
"6/1/14 0:14",40.7607,-73.9412,"B02617"
"6/1/14 0:14",40.7636,-73.9714,"B02598"
"6/1/14 0:14",40.7642,-73.987,"B02598"
"6/1/14 0:14",40.7685,-73.9539,"B02682"
"6/1/14 0:14",40.7766,-73.6318,"B02617"
"6/1/14 0:14",40.7818,-73.9756,"B02682"
"6/1/14 0:14",40.7923,-73.9384,"B02682"
"6/1/14 0:15",40.6176,-74.0197,"B02512"
"6/1/14 0:15",40.6457,-73.7768,"B02682"
"6/1/14 0:15",40.6775,-73.9969,"B02617"
"6/1/14 0:15",40.6845,-73.9651,"B02598"
"6/1/14 0:15",40.6893,-73.976,"B02617"
"6/1/14 0:15",40.6986,-73.9344,"B02617"
"6/1/14 0:15",40.7123,-74.0079,"B02682"
"6/1/14 0:15",40.7166,-73.9657,"B02617"
"6/1/14 0:15",40.7168,-73.9503,"B02682"
"6/1/14 0:15",40.7168,-73.9547,"B02617"
"6/1/14 0:15",40.7173,-74.0049,"B02598"
"6/1/14 0:15",40.7188,-73.9888,"B02682"
"6/1/14 0:15",40.7196,-73.9828,"B02598"
"6/1/14 0:15",40.7201,-73.999,"B02617"
"6/1/14 0:15",40.7224,-73.9918,"B02682"
"6/1/14 0:15",40.7238,-74.0103,"B02598"
"6/1/14 0:15",40.7239,-73.979,"B02617"
"6/1/14 0:15",40.7256,-73.9899,"B02682"
"6/1/14 0:15",40.7258,-73.9921,"B02617"
"6/1/14 0:15",40.7311,-74.0089,"B02598"
"6/1/14 0:15",40.7333,-73.9988,"B02598"
"6/1/14 0:15",40.7336,-73.9997,"B02617"
"6/1/14 0:15",40.7358,-74.0006,"B02598"
"6/1/14 0:15",40.7364,-74.029,"B02598"
"6/1/14 0:15",40.7389,-74.0098,"B02682"
"6/1/14 0:15",40.7402,-74.0052,"B02617"
"6/1/14 0:15",40.7406,-74.0056,"B02617"
"6/1/14 0:15",40.7412,-74.0056,"B02682"
"6/1/14 0:15",40.7417,-74.0039,"B02598"
"6/1/14 0:15",40.7458,-73.9881,"B02682"
"6/1/14 0:15",40.7461,-73.9779,"B02682"
"6/1/14 0:15",40.7528,-74.0251,"B02617"
"6/1/14 0:15",40.764,-73.9856,"B02617"
"6/1/14 0:16",40.7025,-73.9897,"B02512"
"6/1/14 0:16",40.7049,-74.0123,"B02598"
"6/1/14 0:16",40.7056,-73.9334,"B02682"
"6/1/14 0:16",40.7059,-74.0086,"B02598"
"6/1/14 0:16",40.7142,-73.9622,"B02617"
"6/1/14 0:16",40.7225,-73.9931,"B02598"
"6/1/14 0:16",40.7236,-73.9913,"B02682"
"6/1/14 0:16",40.7249,-73.9545,"B02617"
"6/1/14 0:16",40.725,-73.9993,"B02598"
"6/1/14 0:16",40.7317,-73.9927,"B02617"
"6/1/14 0:16",40.7322,-74.0087,"B02598"
"6/1/14 0:16",40.7352,-74.0009,"B02598"
"6/1/14 0:16",40.7408,-74.0052,"B02682"
"6/1/14 0:16",40.7416,-73.9936,"B02682"
"6/1/14 0:16",40.7467,-73.9937,"B02682"
"6/1/14 0:16",40.7494,-74.0311,"B02598"
"6/1/14 0:16",40.7505,-74.003,"B02682"
"6/1/14 0:16",40.7642,-73.9959,"B02617"
"6/1/14 0:16",40.7743,-73.9483,"B02617"
"6/1/14 0:16",40.8077,-73.9454,"B02682"
"6/1/14 0:16",40.81,-73.925,"B02598"
"6/1/14 0:17",40.6717,-73.9643,"B02598"
"6/1/14 0:17",40.6734,-73.9894,"B02682"
"6/1/14 0:17",40.6735,-73.9918,"B02598"
"6/1/14 0:17",40.6786,-73.9588,"B02617"
"6/1/14 0:17",40.6951,-73.9645,"B02617"
"6/1/14 0:17",40.7075,-74.0043,"B02598"
"6/1/14 0:17",40.7173,-73.9568,"B02617"
"6/1/14 0:17",40.7198,-73.9903,"B02682"
"6/1/14 0:17",40.7257,-73.9948,"B02598"
"6/1/14 0:17",40.7282,-73.9993,"B02617"
"6/1/14 0:17",40.7287,-73.988,"B02617"
"6/1/14 0:17",40.7311,-74.0068,"B02682"
"6/1/14 0:17",40.7325,-73.9817,"B02682"
"6/1/14 0:17",40.735,-74.165,"B02512"
"6/1/14 0:17",40.7357,-74.0068,"B02512"
"6/1/14 0:17",40.738,-73.988,"B02682"
"6/1/14 0:17",40.7397,-74.0054,"B02598"
"6/1/14 0:17",40.7404,-74.0079,"B02598"
"6/1/14 0:17",40.7424,-74.0044,"B02598"
"6/1/14 0:17",40.7434,-74.0075,"B02617"
"6/1/14 0:17",40.7631,-73.9802,"B02598"
"6/1/14 0:17",40.8591,-73.8865,"B02682"
"6/1/14 0:18",40.6904,-73.9572,"B02512"
"6/1/14 0:18",40.6945,-73.996,"B02617"
"6/1/14 0:18",40.6947,-73.9217,"B02617"
"6/1/14 0:18",40.7092,-74.0161,"B02598"
"6/1/14 0:18",40.7138,-73.9636,"B02598"
"6/1/14 0:18",40.7154,-73.9516,"B02617"
"6/1/14 0:18",40.718,-73.6797,"B02598"
"6/1/14 0:18",40.7196,-73.9933,"B02598"
"6/1/14 0:18",40.7215,-73.9929,"B02598"
"6/1/14 0:18",40.7269,-73.9857,"B02682"
"6/1/14 0:18",40.7297,-74.0008,"B02598"
"6/1/14 0:18",40.7401,-74.0053,"B02598"
"6/1/14 0:18",40.7404,-73.9908,"B02598"
"6/1/14 0:18",40.7467,-73.9974,"B02617"
"6/1/14 0:18",40.7489,-73.9884,"B02682"
"6/1/14 0:19",40.6389,-73.9649,"B02598"
"6/1/14 0:19",40.6933,-73.9737,"B02682"
"6/1/14 0:19",40.7055,-73.9327,"B02682"
"6/1/14 0:19",40.7129,-73.9567,"B02682"
"6/1/14 0:19",40.7138,-73.9383,"B02682"
"6/1/14 0:19",40.7203,-73.9927,"B02682"
"6/1/14 0:19",40.7273,-73.9902,"B02617"
"6/1/14 0:19",40.7286,-73.9908,"B02617"
"6/1/14 0:19",40.7298,-74.0007,"B02598"
"6/1/14 0:19",40.7302,-74.0003,"B02617"
"6/1/14 0:19",40.7384,-73.9857,"B02512"
"6/1/14 0:19",40.7394,-74.0064,"B02682"
"6/1/14 0:19",40.7597,-73.9606,"B02682"
"6/1/14 0:19",40.7618,-73.9753,"B02682"
"6/1/14 0:20",40.6834,-73.9561,"B02598"
"6/1/14 0:20",40.6894,-73.9741,"B02598"
"6/1/14 0:20",40.6933,-73.9735,"B02682"
"6/1/14 0:20",40.7033,-73.9326,"B02682"
"6/1/14 0:20",40.7063,-73.928,"B02764"
"6/1/14 0:20",40.7105,-73.9572,"B02617"
"6/1/14 0:20",40.7135,-73.9476,"B02598"
"6/1/14 0:20",40.7216,-73.9885,"B02598"
"6/1/14 0:20",40.7238,-73.9993,"B02598"
"6/1/14 0:20",40.7264,-73.9959,"B02598"
"6/1/14 0:20",40.7312,-73.9827,"B02617"
"6/1/14 0:20",40.7378,-74.0046,"B02682"
"6/1/14 0:20",40.7392,-74.0064,"B02682"
"6/1/14 0:20",40.7406,-74.0066,"B02512"
"6/1/14 0:20",40.7406,-74.0076,"B02598"
"6/1/14 0:20",40.741,-74.0056,"B02617"
"6/1/14 0:20",40.7421,-74.0046,"B02598"
"6/1/14 0:20",40.7439,-74.0064,"B02598"
"6/1/14 0:20",40.7453,-73.9949,"B02617"
"6/1/14 0:20",40.7475,-73.9852,"B02617"
"6/1/14 0:20",40.754,-73.9819,"B02682"
"6/1/14 0:20",40.762,-74.0009,"B02764"
"6/1/14 0:20",40.7717,-73.9905,"B02682"
"6/1/14 0:21",40.664,-73.9842,"B02682"
"6/1/14 0:21",40.6829,-73.9598,"B02682"
"6/1/14 0:21",40.6978,-73.9915,"B02598"
"6/1/14 0:21",40.7152,-74.0136,"B02598"
"6/1/14 0:21",40.7156,-73.9898,"B02682"
"6/1/14 0:21",40.7201,-73.9874,"B02598"
"6/1/14 0:21",40.722,-73.9804,"B02512"
"6/1/14 0:21",40.7224,-73.986,"B02682"
"6/1/14 0:21",40.7224,-73.9932,"B02682"
"6/1/14 0:21",40.7225,-73.9861,"B02764"
"6/1/14 0:21",40.7231,-73.9988,"B02682"
"6/1/14 0:21",40.7234,-74.0088,"B02682"
"6/1/14 0:21",40.7241,-73.9961,"B02682"
"6/1/14 0:21",40.7266,-73.9919,"B02617"
"6/1/14 0:21",40.7429,-73.9868,"B02598"
"6/1/14 0:21",40.7459,-73.9883,"B02682"
"6/1/14 0:21",40.7528,-73.9847,"B02617"
"6/1/14 0:21",40.7535,-73.9813,"B02512"
"6/1/14 0:21",40.7546,-73.9696,"B02617"
"6/1/14 0:22",40.6425,-73.9794,"B02598"
"6/1/14 0:22",40.6735,-73.9918,"B02598"
"6/1/14 0:22",40.7163,-73.9903,"B02682"
"6/1/14 0:22",40.7226,-73.9886,"B02617"
"6/1/14 0:22",40.7237,-74.0095,"B02598"
"6/1/14 0:22",40.7246,-73.9553,"B02617"
"6/1/14 0:22",40.7269,-73.9915,"B02682"
"6/1/14 0:22",40.7285,-73.9926,"B02617"
"6/1/14 0:22",40.7342,-73.9909,"B02682"
"6/1/14 0:22",40.7405,-74.0064,"B02682"
"6/1/14 0:22",40.7428,-74.0039,"B02617"
"6/1/14 0:22",40.7441,-74.0068,"B02598"
"6/1/14 0:22",40.7512,-74.0272,"B02598"
"6/1/14 0:23",40.6,-73.9614,"B02598"
"6/1/14 0:23",40.6002,-73.9702,"B02598"
"6/1/14 0:23",40.6485,-73.9735,"B02598"
"6/1/14 0:23",40.6722,-73.9574,"B02598"
"6/1/14 0:23",40.6819,-73.9769,"B02598"
"6/1/14 0:23",40.692,-73.9912,"B02617"
"6/1/14 0:23",40.7058,-73.9318,"B02682"
"6/1/14 0:23",40.7149,-74.0093,"B02682"
"6/1/14 0:23",40.7175,-73.9449,"B02682"
"6/1/14 0:23",40.7189,-73.9893,"B02617"
"6/1/14 0:23",40.7206,-73.9871,"B02617"
"6/1/14 0:23",40.7231,-73.9528,"B02617"
"6/1/14 0:23",40.7278,-74.0053,"B02682"
"6/1/14 0:23",40.728,-73.991,"B02617"
"6/1/14 0:23",40.7298,-73.9897,"B02598"
"6/1/14 0:23",40.7332,-73.99,"B02598"
"6/1/14 0:23",40.7368,-73.9999,"B02617"
"6/1/14 0:23",40.7382,-74.0056,"B02682"
"6/1/14 0:23",40.7404,-74.0079,"B02598"
"6/1/14 0:23",40.742,-73.9809,"B02598"
"6/1/14 0:23",40.7441,-73.9877,"B02598"
"6/1/14 0:23",40.7482,-73.9745,"B02512"
"6/1/14 0:23",40.7574,-73.9391,"B02682"
"6/1/14 0:23",40.782,-73.9817,"B02598"
"6/1/14 0:23",40.8095,-74.1037,"B02512"
"6/1/14 0:24",40.6848,-73.9231,"B02617"
"6/1/14 0:24",40.7054,-73.9386,"B02598"
"6/1/14 0:24",40.7078,-73.9318,"B02598"
"6/1/14 0:24",40.7079,-74.0146,"B02598"
"6/1/14 0:24",40.713,-73.9662,"B02598"
"6/1/14 0:24",40.7169,-73.9587,"B02598"
"6/1/14 0:24",40.7192,-73.9584,"B02617"
"6/1/14 0:24",40.7197,-73.9876,"B02682"
"6/1/14 0:24",40.7214,-73.9562,"B02598"
"6/1/14 0:24",40.7219,-73.9578,"B02598"
"6/1/14 0:24",40.7225,-73.9866,"B02682"
"6/1/14 0:24",40.7237,-73.9882,"B02617"
"6/1/14 0:24",40.727,-73.9917,"B02598"
"6/1/14 0:24",40.7276,-73.9953,"B02682"
"6/1/14 0:24",40.728,-73.9911,"B02617"
"6/1/14 0:24",40.7303,-74.0046,"B02682"
"6/1/14 0:24",40.7399,-74.0061,"B02682"
"6/1/14 0:24",40.7405,-74.0057,"B02598"
"6/1/14 0:24",40.7537,-73.9872,"B02617"
"6/1/14 0:24",40.7632,-73.9785,"B02682"
"6/1/14 0:24",40.8013,-73.9651,"B02617"
